,track_popularity,playlist_genre,playlist_subgenre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrical_subjectivity,lyrical_polarity,repeated_phrases,minutes,word_count,WPM_approx,artist_past_performance,correct
322,3,5,7,0.595,0.865,-4.355,0.0304,0.34700000000000003,0.29600000000000004,0.155,0.759,139.93200000000002,208000,0.6111111111111109,0.3481481481481481,0,3.466666666666667,151,43.55769230769231,5,False
3770,79,0,16,0.5,0.292,-8.554,0.0323,0.746,0.0,0.188,0.37,145.879,185200,0.5303030303030303,0.07121212121212121,0,3.0866666666666664,283,91.68466522678186,0,False
1965,3,2,5,0.7509999999999999,0.8290000000000001,-4.9060000000000015,0.0832,0.16399999999999998,7.709999999999999e-05,0.341,0.672,125.958,211278,0.5447928765001935,0.2259581881533101,0,3.5213,449,127.50972652145514,0,False
231,3,2,10,0.43,0.853,-4.107,0.0692,0.0279,3.29e-06,0.376,0.446,127.956,224520,0.3916666666666666,-0.11510416666666667,0,3.742,282,75.36076964190272,0,False
3689,66,2,10,0.6729999999999999,0.789,-4.288,0.0408,0.00975,0.0,0.752,0.841,100.043,197427,0.4813186813186812,-0.2645604395604396,7,3.29045,508,154.3861781823155,0,False
1079,77,4,21,0.828,0.581,-2.659,0.0429,0.0423,0.000903,0.109,0.145,133.999,200627,0.5676470588235294,-0.19215686274509805,0,3.3437833333333336,387,115.73716399088856,0,False
3497,3,0,16,0.504,0.6609999999999999,-6.2170000000000005,0.0851,0.00703,0.0,0.232,0.305,139.47299999999998,197334,0.5326840894148585,-0.10285174227481918,1,3.2889,249,75.70920368512269,0,False
6883,78,1,22,0.6629999999999999,0.713,-6.647,0.112,0.0353,7.68e-06,0.0843,0.69,101.965,197933,0.6611229000884172,-0.2044916003536693,12,3.2988833333333334,818,247.9626944471109,0,False
3887,76,2,3,0.6940000000000001,0.7120000000000001,-3.923,0.046,0.133,0.0,0.211,0.799,98.022,201122,0.3344739756367664,0.0530222490687607,7,3.3520333333333334,922,275.05693061922614,0,False
2288,41,3,14,0.654,0.8170000000000001,-5.898,0.153,0.124,1.18e-05,0.156,0.649,90.06299999999996,257333,0.5717712842712845,0.22639001623376626,0,4.288883333333334,502,117.04678373935715,0,False
8,30,1,22,0.732,0.52,-6.684,0.0376,0.127,0.0347,0.139,0.339,119.979,161464,0.6982608695652175,0.4799999999999999,0,2.6910666666666665,97,36.04518654313036,2,False
2388,29,3,13,0.424,0.565,-7.01,0.0378,0.366,0.00628,0.092,0.0782,96.732,281160,0.7300000000000002,0.5824999999999999,0,4.686,229,48.86897140418267,0,False
1090,67,4,20,0.498,0.628,-5.709,0.0317,0.00686,0.0,0.362,0.218,138.099,183853,0.4223958333333333,-0.0697916666666667,0,3.064216666666667,373,121.7276846176021,0,False
6790,57,2,3,0.64,0.838,-4.203,0.0416,0.0588,1.99e-05,0.0424,0.5870000000000001,124.081,193861,0.7116111111111113,-0.15794444444444442,1,3.231016666666666,435,134.6325459994532,1,False
2182,14,3,14,0.73,0.552,-8.177,0.146,0.18,6.14e-05,0.224,0.613,168.09099999999995,289173,0.6416698160745776,0.020652242378432845,16,4.81955,754,156.44614123725245,2,False
6955,63,5,15,0.522,0.85,-4.769,0.0361,0.132,0.0338,0.295,0.71,124.216,346280,0.6305555555555553,-0.2944444444444445,0,5.771333333333334,222,38.465981286819904,0,False
2412,52,0,4,0.435,0.7509999999999999,-4.999,0.0599,0.128,0.0,0.253,0.34600000000000003,124.332,224762,0.4696428571428571,-0.01845238095238096,13,3.7460333333333335,945,252.2668422598126,11,False
5351,25,3,13,0.7,0.638,-5.98,0.0634,0.141,0.0,0.0691,0.593,95.949,254507,0.547222222222222,0.15694444444444447,0,4.241783333333333,276,65.06697261764903,1,False
432,45,3,9,0.606,0.893,-5.4110000000000005,0.0705,0.46,0.00024900000000000004,0.14800000000000002,0.774,195.961,194427,0.31992296918767515,0.03315826330532212,1,3.24045,368,113.56447406995943,0,False
2925,27,0,16,0.433,0.892,-5.384,0.0724,0.00799,0.0299,0.517,0.236,127.406,230651,0.6158456486042694,0.09367816091954022,0,3.8441833333333335,273,71.01638406076712,0,False
7150,70,2,10,0.639,0.7440000000000001,-8.377,0.0368,0.0319,0.000458,0.466,0.825,128.047,240533,0.4683760683760684,0.12264957264957264,5,4.008883333333333,568,141.68534047303282,0,False
1108,76,3,9,0.838,0.7709999999999999,-3.791,0.244,0.0117,0.0,0.0853,0.405,175.957,245387,0.513838383838384,0.015595959595959587,6,4.089783333333333,842,205.87887703912602,3,False
5160,76,2,17,0.8540000000000001,0.463,-6.159,0.13699999999999998,0.117,0.0,0.354,0.5489999999999999,120.024,225773,0.4591591591591593,-0.12289789789789793,12,3.762883333333333,1218,323.6879520580406,2,False
1195,0,5,7,0.413,0.8220000000000001,-3.3280000000000003,0.077,0.309,0.0,0.0834,0.3670000000000001,127.852,212040,0.2916666666666667,0.125,0,3.534,188,53.19750990379174,1,False
1623,39,0,1,0.417,0.93,-3.244,0.0488,0.00419,0.171,0.454,0.0998,150.009,177500,0.4426984126984127,-0.04507936507936509,4,2.958333333333333,146,49.35211267605635,0,False
1219,30,5,0,0.674,0.609,-12.012,0.0767,0.00434,0.481,0.649,0.443,114.753,337227,0.32,-0.08,2,5.62045,427,75.97256447437483,0,False
3424,44,4,21,0.5760000000000001,0.889,-1.3259999999999998,0.112,0.0105,0.0034700000000000004,0.122,0.146,149.945,192000,0.5789473684210525,0.212280701754386,1,3.2,248,77.5,1,False
4457,69,2,3,0.542,0.903,-2.419,0.0434,0.0335,4.83e-06,0.111,0.3670000000000001,127.936,207619,0.5550724637681161,0.4615942028985504,12,3.4603166666666665,570,164.72480842312115,8,False
5435,76,2,5,0.71,0.799,-4.897,0.0328,0.22,0.000602,0.349,0.725,120.372,238267,0.2745238095238093,0.3024025974025976,11,3.971116666666666,670,168.71828662802653,0,False
4700,68,5,15,0.386,0.677,-5.83,0.0346,0.008409999999999999,0.00366,0.341,0.195,126.602,238240,0.4666666666666667,-0.013043478260869577,0,3.970666666666667,264,66.48757555406313,2,False
6533,50,0,16,0.784,0.595,-6.816,0.0413,0.00476,0.00727,0.059,0.183,124.019,236287,0.2361111111111111,0.016666666666666663,1,3.9381166666666663,365,92.68389712510631,11,False
2181,12,3,13,0.7120000000000001,0.685,-8.225,0.124,0.341,0.000739,0.212,0.836,91.04,160966,0.5823646125116713,-0.10696778711484592,0,2.6827666666666667,251,93.56013071083332,1,False
1701,23,4,20,0.733,0.5760000000000001,-8.706,0.081,0.159,1.24e-06,0.0955,0.68,81.874,266293,0.6403196713680583,0.048277417027417,0,4.4382166666666665,614,138.3438543258741,1,False
5234,52,5,2,0.675,0.448,-11.52,0.0235,0.32,0.0,0.0825,0.568,98.499,271707,0.606428571428572,0.3930952380952381,6,4.52845,422,93.18861862226588,0,False
4001,38,0,16,0.595,0.841,-4.24,0.0796,0.0322,0.0,0.0847,0.7609999999999999,124.973,219107,0.5992155777039502,0.40787190845330384,1,3.651783333333333,416,113.91694468912449,6,False
7145,69,5,15,0.616,0.682,-6.148,0.0265,0.0578,0.0241,0.342,0.528,117.78,315200,0.4482804232804233,-0.08531746031746032,0,5.253333333333333,289,55.01269035532995,0,False
2022,40,0,1,0.447,0.8240000000000001,-4.585,0.0565,0.00934,0.0,0.168,0.135,127.841,200625,0.39,-0.029999999999999995,0,3.34375,159,47.55140186915888,0,False
2484,14,3,23,0.616,0.204,-11.421,0.0331,0.919,0.0,0.106,0.419,79.82600000000002,191000,0.5576923076923077,0.003846153846153843,3,3.183333333333333,446,140.1047120418848,0,False
6946,0,0,18,0.727,0.7759999999999999,-3.704,0.0548,0.0266,0.0164,0.0913,0.477,128.007,242813,0.0,0.0,0,4.046883333333334,8,1.9768299061417642,0,False
254,50,0,1,0.662,0.904,-3.512,0.109,0.0546,0.000788,0.308,0.202,128.134,204889,0.0,0.0,2,3.414816666666667,99,28.991307488444964,0,False
3305,59,1,22,0.596,0.752,-4.904,0.07,0.785,0.00041900000000000016,0.105,0.306,127.06,202169,0.17060439560439558,-0.03131868131868132,3,3.369483333333333,233,69.15006751776978,0,False
221,0,5,2,0.5670000000000001,0.815,-10.327,0.0557,0.535,0.35200000000000004,0.66,0.8690000000000001,152.628,204400,0.33870214752567696,0.052509337068160584,0,3.4066666666666667,212,62.23091976516634,2,False
107,47,0,18,0.723,0.706,-5.593,0.14800000000000002,0.114,0.0,0.214,0.698,105.004,163200,0.30935672514619883,0.24809941520467835,1,2.72,343,126.10294117647058,2,False
3790,30,5,0,0.389,0.916,-6.481,0.0513,0.0408,0.0,0.28,0.5820000000000001,205.733,255624,0.5270935960591132,0.22105911330049266,0,4.2604,308,72.2936813444747,7,False
1671,50,2,17,0.883,0.784,-5.646,0.0533,0.0171,0.0143,0.333,0.888,115.006,196307,0.4931709117755629,-0.06717926776066313,0,3.271783333333333,458,139.98481969568073,0,False
6319,24,3,14,0.833,0.674,-7.6179999999999986,0.12,0.0704,0.0,0.0745,0.679,100.005,242373,0.7141137566137564,0.17995866402116406,0,4.03955,477,118.08245967991483,3,False
1201,34,2,3,0.767,0.78,-4.085,0.0442,0.303,2.860000000000001e-05,0.069,0.716,120.03,203569,0.5728228228228227,0.23528528528528525,0,3.3928166666666666,395,116.42244153088144,0,False
501,36,0,1,0.466,0.7440000000000001,-5.04,0.0502,0.467,4.76e-06,0.233,0.192,75.09100000000002,206400,0.5277777777777779,-0.09444444444444447,0,3.44,265,77.03488372093024,2,False
6741,35,3,9,0.723,0.5710000000000001,-8.399,0.0314,0.175,0.0,0.0526,0.618,91.892,274333,0.38373878536922,0.25305383022774314,2,4.572216666666667,636,139.1010195638148,1,False
4483,59,4,21,0.631,0.877,-4.072,0.0345,0.00837,1.09e-05,0.204,0.8759999999999999,150.162,185600,0.4111111111111112,-0.022222222222222216,0,3.0933333333333333,188,60.77586206896552,8,False
1192,61,3,9,0.688,0.425,-6.394,0.0851,0.146,0.0,0.447,0.211,139.79399999999998,186042,0.5191489361702127,0.14680851063829795,1,3.1007,402,129.64814396749122,0,False
2112,51,2,17,0.423,0.94,-4.012,0.0635,0.0016600000000000002,0.0,0.17800000000000002,0.505,149.934,206520,0.6082482993197279,0.2844387755102041,0,3.4419999999999997,252,73.21324811156305,0,False
216,62,4,20,0.925,0.7440000000000001,-5.79,0.3670000000000001,0.0644,0.0,0.0888,0.6559999999999999,93.02,243227,0.4201012588943623,-0.004559386973180071,9,4.0537833333333335,613,151.21676458616847,0,False
4222,53,2,5,0.746,0.809,-6.4289999999999985,0.0329,0.236,2.59e-05,0.235,0.493,104.989,299440,0.5439814814814815,0.2254629629629629,0,4.990666666666667,558,111.80870959123699,0,False
6317,68,5,2,0.6990000000000001,0.502,-12.526,0.0278,0.0607,0.0337,0.317,0.6759999999999999,105.266,221640,0.3111111111111111,-0.25277777777777777,1,3.694,111,30.0487276664862,0,False
421,59,4,20,0.8759999999999999,0.71,-12.908,0.34700000000000003,0.0654,0.00312,0.918,0.7240000000000001,98.305,218333,0.5621063381063387,-0.20890093240093266,5,3.638883333333333,603,165.71017665675825,0,False
4085,31,3,13,0.474,0.526,-7.451,0.0323,0.00412,1.95e-05,0.335,0.597,172.084,236254,0.5238095238095237,0.07478991596638658,0,3.937566666666666,149,37.84062915336882,0,False
506,38,0,1,0.34,0.7959999999999999,-4.4430000000000005,0.0406,0.12,0.0,0.274,0.34600000000000003,145.024,205241,0.4678571428571429,-0.07964285714285713,3,3.4206833333333333,524,153.18576697638392,0,False
2977,33,3,23,0.8,0.6970000000000001,-4.17,0.177,0.00273,0.0,0.106,0.818,149.026,186693,0.4996913580246914,0.1861882716049383,0,3.11155,344,110.5558323022288,0,False
4374,65,3,23,0.687,0.672,-5.975,0.0573,0.198,0.0,0.175,0.792,80.035,261000,0.5135718725718726,-0.09459168609168613,1,4.35,839,192.8735632183908,0,False
1912,48,2,10,0.496,0.797,-5.579,0.184,0.11,0.0,0.25,0.384,150.071,170400,0.4486842105263156,-0.048684210526315816,6,2.84,470,165.49295774647888,0,False
5821,72,4,20,0.825,0.575,-4.87,0.0633,0.025,9.94e-06,0.205,0.65,153.954,299960,0.570464127886003,0.011955210588023072,2,4.999333333333333,670,134.01786904920655,0,False
1615,0,0,16,0.539,0.928,-2.637,0.273,0.00722,4.61e-06,0.493,0.611,176.09400000000005,191133,0.5652752009894867,0.031725417439703155,0,3.18555,313,98.25618809938628,0,False
4471,48,3,23,0.4320000000000001,0.4370000000000001,-6.335,0.0484,0.938,0.0,0.125,0.274,107.592,280371,0.3895833333333332,-0.03333333333333334,2,4.67285,277,59.278598713846996,0,False
2168,33,5,2,0.531,0.948,-5.438,0.0568,0.006,0.0117,0.6940000000000001,0.498,136.891,298093,0.5827122153209108,-0.06149068322981367,0,4.968216666666667,273,54.94929434773712,0,False
2589,8,1,11,0.647,0.6759999999999999,-5.727,0.166,0.0891,0.0,0.377,0.4370000000000001,175.956,212347,0.4748346560846561,-0.06798941798941799,0,3.5391166666666667,495,139.86540897681624,0,False
4450,54,2,3,0.612,0.476,-8.256,0.0275,0.861,0.0040100000000000005,0.147,0.257,118.383,288720,0.3615384615384615,0.1641025641025641,12,4.812,400,83.12551953449709,0,False
2481,48,4,20,0.947,0.607,-10.58,0.202,0.0249,4.76e-06,0.0861,0.732,100.619,431800,0.5307077120410454,-0.08762930896264227,11,7.196666666666666,1105,153.5433070866142,0,False
259,43,4,8,0.782,0.939,-4.51,0.1,0.146,0.00586,0.307,0.7490000000000001,96.02,304173,0.5032282003710575,0.050955473098330206,0,5.06955,955,188.3796392184711,2,False
2423,34,2,5,0.8959999999999999,0.894,-4.995,0.14300000000000002,0.133,0.405,0.0514,0.884,140.602,433240,0.20000000000000004,0.10625,0,7.220666666666666,95,13.156679900286214,0,False
3574,0,2,17,0.56,0.94,-3.113,0.0417,0.0218,0.0,0.295,0.8959999999999999,91.966,191960,0.5955218855218855,0.016195286195286186,1,3.199333333333333,509,159.0956449260263,0,False
1760,3,5,7,0.505,0.848,-5.172999999999999,0.0575,0.0106,0.0,0.18,0.282,140.055,259428,0.5326118326118326,0.0016955266955267013,0,4.3238,402,92.97377306998472,0,False
45,0,3,14,0.7609999999999999,0.782,-6.58,0.0601,0.139,0.0,0.0648,0.7659999999999999,101.886,174667,0.4854497354497354,0.18033509700176367,0,2.9111166666666666,476,163.51113833752225,0,False
5938,74,3,13,0.861,0.33,-7.194,0.0526,0.627,1.93e-06,0.14,0.718,95.016,216000,0.7192261904761905,0.2936309523809524,0,3.6,307,85.27777777777777,2,False
3949,53,5,15,0.599,0.86,-6.614,0.032,0.0864,1.41e-05,0.149,0.5539999999999999,103.238,326000,0.602417695473251,0.1917181069958848,0,5.433333333333334,292,53.74233128834357,1,False
2069,0,4,21,0.66,0.828,-3.139,0.039,0.0184,0.0,0.117,0.23,119.999,180013,0.5719806763285028,0.3555555555555555,15,3.0002166666666668,578,192.6527528567381,1,False
3479,36,3,23,0.727,0.364,-10.103,0.433,0.422,0.0,0.101,0.355,90.029,215955,0.5081944444444445,0.09180555555555553,0,3.59925,267,74.18212127526567,0,False
4511,29,2,10,0.614,0.8390000000000001,-4.143,0.0702,0.0291,0.0,0.112,0.657,182.123,193040,0.6466666666666665,0.21666666666666665,0,3.2173333333333334,455,141.42146705346042,10,False
1515,15,3,14,0.652,0.753,-9.422,0.0688,0.192,5.51e-06,0.077,0.727,94.934,370747,0.5104841269841268,0.3647063492063492,0,6.179116666666666,292,47.25594542909316,0,False
805,15,2,5,0.42,0.955,-3.92,0.17800000000000002,0.0058200000000000005,0.0005110000000000001,0.0931,0.534,169.209,227147,0.625,0.05625,0,3.785783333333333,169,44.640695232602674,1,False
1545,63,3,23,0.657,0.7,-4.9110000000000005,0.382,0.34,0.000106,0.0992,0.61,82.113,266288,0.3508786848072562,0.0439342403628118,0,4.438133333333333,886,199.63347954094814,0,False
5357,75,5,2,0.614,0.568,-5.477,0.0276,0.00797,0.0,0.0997,0.516,107.849,293960,0.4714285714285715,0.17142857142857146,3,4.899333333333334,420,85.72594910872226,0,False
4981,40,4,6,0.845,0.705,-3.239,0.197,0.331,0.0,0.14,0.287,86.98899999999998,253793,0.4406699978508489,-0.10705727487642386,0,4.229883333333333,727,171.87235266536115,2,False
6659,69,5,15,0.504,0.354,-11.3,0.0339,0.29,4.71e-06,0.157,0.292,140.87,303587,0.5166666666666666,-0.033333333333333326,0,5.059783333333334,200,39.527384242408274,0,False
110,62,5,7,0.406,0.964,-4.0760000000000005,0.206,0.000416,0.000231,0.401,0.406,173.058,274403,0.55550135501355,0.18846205962059606,0,4.573383333333333,352,76.96708855223885,0,False
1109,0,4,6,0.862,0.936,-5.782,0.189,0.149,0.0,0.551,0.718,96.0,248200,0.4424634668682289,-0.015828924162257504,0,4.136666666666667,759,183.48106365834005,13,False
6276,2,5,0,0.7090000000000001,0.8240000000000001,-8.824,0.0453,0.207,0.000307,0.0888,0.867,118.814,291293,0.5014814814814814,0.13629629629629628,3,4.854883333333333,350,72.09236061285372,3,False
1922,35,1,22,0.732,0.669,-4.663,0.0345,0.428,3.97e-06,0.0948,0.381,103.017,172443,0.6,0.43333333333333335,0,2.87405,344,119.69172422191679,0,False
7187,76,2,3,0.583,0.732,-5.728,0.0457,0.00312,9.86e-06,0.269,0.276,145.99200000000005,213428,0.5858946608946611,0.3522727272727273,11,3.5571333333333333,1030,289.5590081901157,0,False
4379,45,3,14,0.623,0.479,-8.457,0.0389,0.17,0.00561,0.341,0.602,73.968,289000,0.7634920634920636,0.5325396825396828,0,4.816666666666666,273,56.67820069204153,4,False
2699,41,3,23,0.727,0.387,-12.333,0.0412,0.248,0.0102,0.0625,0.966,160.395,150400,0.465,0.265,0,2.506666666666667,135,53.8563829787234,0,False
7354,28,2,10,0.68,0.871,-4.691,0.0682,0.139,0.0,0.0925,0.8340000000000001,114.052,200363,0.6584656084656084,-0.06362433862433862,1,3.339383333333333,371,111.0983564829834,1,False
705,63,1,22,0.677,0.758,-6.523,0.027000000000000003,0.00307,0.736,0.22,0.308,119.999,173625,0.0,0.0,13,2.89375,322,111.27429805615552,0,False
5193,68,2,17,0.5920000000000001,0.464,-5.956,0.0346,0.473,1.13e-06,0.125,0.182,68.11,223620,0.5142857142857143,-0.1357142857142857,2,3.727,392,105.17842768983095,0,False
2264,41,2,10,0.531,0.7290000000000001,-6.934,0.0493,0.008,0.000234,0.141,0.084,124.086,210814,0.2714285714285714,0.028571428571428574,0,3.5135666666666667,157,44.68393939681425,0,False
57,42,2,10,0.599,0.5329999999999999,-14.032,0.0472,0.475,0.00153,0.235,0.607,122.262,228467,0.4566666666666668,0.009999999999999998,0,3.8077833333333335,208,54.624956777127544,0,False
6308,75,3,23,0.41,0.8859999999999999,-4.413,0.155,0.0671,0.0,0.461,0.393,72.577,136351,0.4851443001443002,0.2393290043290044,0,2.2725166666666667,284,124.97158069981151,10,False
5102,5,2,10,0.637,0.359,-9.841,0.0325,0.593,5.39e-05,0.108,0.142,111.049,245294,0.7397727272727272,0.3079545454545455,0,4.088233333333333,205,50.14390894192275,2,False
565,6,0,18,0.72,0.696,-8.011000000000001,0.042,0.0109,0.00505,0.14800000000000002,0.349,129.965,204139,0.35,0.35,1,3.4023166666666667,117,34.38833343947017,1,False
2531,57,4,20,0.6859999999999999,0.72,-6.084,0.225,0.0821,0.0,0.414,0.326,146.026,216002,0.5828828828828829,-0.2126126126126126,1,3.600033333333333,473,131.38767233636727,0,False
3612,56,4,8,0.546,0.871,-5.81,0.14800000000000002,0.139,8.28e-05,0.104,0.303,189.723,198107,0.5678266178266178,0.009867216117216112,0,3.3017833333333333,591,178.99417991287535,3,False
730,79,2,3,0.768,0.8640000000000001,-6.145,0.0324,0.101,0.0,0.162,0.8909999999999999,110.008,173027,0.35460526315789465,0.1508771929824561,12,2.883783333333333,1008,349.5408231085322,0,False
5108,56,0,4,0.8009999999999999,0.546,-7.256,0.132,0.28,0.929,0.141,0.902,94.0,275751,0.71,0.47,0,4.59585,107,23.28187386446468,0,False
290,29,3,13,0.745,0.54,-6.989,0.0403,0.6609999999999999,4.81e-06,0.0981,0.696,96.979,231760,0.4959552154195011,-0.025632086167800487,0,3.8626666666666662,223,57.73213669313082,0,False
2348,39,2,10,0.8909999999999999,0.358,-8.596,0.0478,0.158,0.000438,0.0828,0.769,108.006,218792,0.4185185185185184,0.28611111111111104,0,3.646533333333333,238,65.26746864601996,0,False
2579,39,0,18,0.358,0.918,-3.071,0.054000000000000006,0.00099,0.0073,0.16399999999999998,0.0936,127.942,215135,0.71,0.09000000000000001,0,3.585583333333333,160,44.62314360750227,0,False
3039,52,1,22,0.6859999999999999,0.524,-7.251,0.0343,0.649,0.0569,0.14,0.0951,124.938,201627,0.4,0.35,0,3.36045,63,18.747489175556844,0,False
5985,69,2,17,0.684,0.71,-3.614,0.0779,0.0132,0.0,0.444,0.451,93.007,222187,0.6518822393822393,0.233976833976834,2,3.703116666666667,346,93.43480941729263,0,False
5804,9,2,5,0.8959999999999999,0.623,-8.008,0.0571,0.00257,0.000258,0.039,0.585,134.96200000000002,267024,0.5902397838568053,-0.010351232691658224,0,4.4504,440,98.86751752651443,9,False
6731,0,5,7,0.507,0.56,-12.446,0.0365,0.149,2.35e-06,0.28300000000000003,0.6970000000000001,130.061,300702,0.5165963203463204,0.18985389610389616,3,5.0117,260,51.87860406648442,4,False
2291,52,0,1,0.472,0.8809999999999999,-6.182,0.0491,0.0081,0.111,0.366,0.24,127.014,288189,0.5,0.25,3,4.80315,102,21.23606383310952,0,False
1616,28,4,20,0.838,0.828,-4.172,0.267,0.0381,0.0,0.0642,0.721,88.012,251507,0.4122195342783579,0.005391449509096573,0,4.191783333333333,604,144.09141693869356,0,False
5377,53,2,3,0.382,0.28300000000000003,-9.357,0.0292,0.7859999999999999,0.00478,0.111,0.0441,95.3,249063,0.6391304347826084,-0.1217391304347826,0,4.15105,316,76.12531769070476,0,False
439,48,3,23,0.746,0.613,-8.818999999999997,0.0351,0.374,0.0,0.365,0.395,113.979,232347,0.6689069264069266,0.17913419913419912,0,3.87245,442,114.13962736768713,0,False
1379,69,5,2,0.405,0.21,-13.214,0.0279,0.584,0.0,0.139,0.174,100.577,202173,0.4898148148148148,0.05833333333333333,0,3.36955,146,43.32922793844875,2,False
847,57,2,3,0.607,0.897,-7.468,0.0448,0.177,0.885,0.17,0.391,130.549,208507,0.5333333333333333,0.2458333333333333,4,3.475116666666666,152,43.739538720522575,0,False
7241,45,0,18,0.608,0.875,-8.835,0.0381,0.0303,0.327,0.156,0.35600000000000004,122.989,254146,0.6,-0.05,5,4.235766666666667,143,33.760122134521104,1,False
3182,21,0,16,0.773,0.6990000000000001,-5.132999999999999,0.0591,0.015,0.0,0.14,0.607,112.485,193839,0.6402777777777778,0.10902777777777778,0,3.23065,396,122.57595220776005,0,False
1443,42,1,22,0.69,0.6559999999999999,-4.752,0.0512,0.115,0.0,0.0893,0.8079999999999999,95.939,164094,0.3111904761904761,-0.01873015873015873,0,2.7349,274,100.18647848184575,2,False
6272,0,0,18,0.583,0.698,-7.425,0.0393,0.0142,1.99e-06,0.157,0.503,129.977,204240,0.5877777777777777,0.021388888888888888,0,3.404,192,56.4042303172738,0,False
4147,22,3,23,0.7040000000000001,0.799,-7.202000000000001,0.0482,0.0385,0.000251,0.706,0.685,119.962,282133,0.7075757575757575,0.2621212121212121,1,4.702216666666667,361,76.77230242474296,0,False
2569,9,0,1,0.461,0.897,-3.903,0.0499,0.000151,0.0286,0.201,0.266,125.982,162857,0.7999999999999999,0.1,2,2.7142833333333334,102,37.57898033243889,0,False
4241,67,5,7,0.6459999999999999,0.851,-4.22,0.0662,0.00618,0.0,0.629,0.333,129.918,208396,0.64,-0.4400000000000001,0,3.4732666666666665,293,84.35862492562238,0,False
2275,6,4,20,0.846,0.527,-5.229,0.111,0.424,0.0,0.11,0.404,98.067,266840,0.5887437088656599,0.1910617499032132,8,4.447333333333333,761,171.1137760455704,0,False
5827,8,1,22,0.6,0.8540000000000001,-4.234,0.0351,0.18,0.0,0.0862,0.396,95.016,221442,0.8387254901960784,0.07107843137254903,0,3.6907,236,63.94450917170185,0,False
5427,73,2,10,0.7440000000000001,0.642,-4.6,0.031,0.115,3.950000000000001e-05,0.279,0.63,94.988,256267,0.5589285714285713,0.2285714285714286,0,4.271116666666667,252,59.00096383849658,1,False
1905,43,0,16,0.71,0.8640000000000001,-4.924,0.0757,0.0016600000000000002,0.0365,0.036000000000000004,0.114,127.986,352760,0.4918154761904763,-0.0008928571428571414,0,5.879333333333332,242,41.161129379748274,0,False
1345,50,3,14,0.873,0.59,-10.046,0.151,0.0376,0.0,0.0666,0.809,95.066,242293,0.5137998575498576,-0.03830128205128205,0,4.038216666666667,391,96.82491859030182,0,False
1183,57,2,5,0.585,0.685,-6.49,0.0502,0.388,0.0,0.11,0.46,145.983,193973,0.5767857142857142,-0.2416666666666667,0,3.2328833333333336,244,75.47442169786517,0,False
184,49,3,14,0.728,0.324,-9.467,0.0258,0.307,0.00198,0.0554,0.252,112.212,318467,0.4468749999999999,0.1375,1,5.307783333333333,295,55.57875698267011,0,False
2206,40,5,7,0.443,0.973,-4.293,0.0668,2.6e-05,6.48e-06,0.238,0.394,140.018,213000,0.5317251461988305,0.19853801169590649,0,3.55,147,41.40845070422535,0,False
4709,70,2,10,0.657,0.7390000000000001,-4.081,0.274,0.141,0.0,0.17800000000000002,0.5429999999999999,181.99400000000003,202221,0.8399317091177557,0.2526578073089701,3,3.37035,517,153.39653151749818,0,False
693,33,0,4,0.708,0.8809999999999999,-5.4110000000000005,0.0655,0.607,0.000364,0.12,0.527,99.988,216224,0.3252673796791444,-0.000623885918003556,0,3.6037333333333335,354,98.231463667308,2,False
2488,0,4,6,0.7,0.723,-5.407,0.361,0.48,0.0,0.119,0.35700000000000004,86.86399999999998,245870,0.5535808908759728,0.0005448956780923907,0,4.097833333333333,699,170.5779476959369,1,False
181,7,4,20,0.619,0.578,-8.002,0.474,0.0214,3.37e-05,0.387,0.731,123.719,208144,0.4887057387057388,0.1965506715506716,0,3.4690666666666665,521,150.1844876623876,5,False
794,2,0,16,0.436,0.922,-3.279,0.0627,0.00374,0.000413,0.253,0.0928,150.151,330400,0.4011507936507937,0.10503968253968254,0,5.506666666666668,209,37.953995157385,0,False
2157,63,5,2,0.619,0.6859999999999999,-9.014,0.0615,0.644,0.0,0.0996,0.757,76.923,174533,0.5637609864882592,0.07675455857274037,1,2.9088833333333333,250,85.9436324362728,0,False
2902,99,1,11,0.621,0.601,-5.6160000000000005,0.14800000000000002,0.0522,0.0,0.46,0.457,116.735,163636,0.5094827586206898,0.09051724137931036,33,2.7272666666666665,1556,570.5346011880026,0,False
4716,73,5,15,0.353,0.898,-5.8770000000000024,0.052000000000000005,2.23e-05,0.105,0.39,0.525,103.293,255733,0.69,0.17333333333333334,5,4.262216666666666,614,144.05649642400473,0,False
5561,7,2,10,0.723,0.794,-7.136,0.0365,0.413,0.113,0.0928,0.589,120.007,191573,0.6117142857142857,0.061428571428571416,0,3.192883333333333,457,143.13081697316426,10,False
7339,0,3,13,0.399,0.203,-11.649,0.0298,0.66,0.00016299999999999998,0.27,0.405,134.202,72080,0.52,0.16727272727272727,0,1.2013333333333334,81,67.42508324084349,22,False
1670,25,0,18,0.7709999999999999,0.733,-5.504,0.0593,7.41e-05,0.468,0.0252,0.655,128.029,332529,0.5351428571428571,0.12747619047619047,0,5.54215,215,38.79360897846503,0,False
558,56,5,7,0.499,0.88,-6.424,0.0654,0.0108,2.7600000000000014e-05,0.226,0.39,147.899,264800,0.3575396825396826,-0.056349206349206336,0,4.413333333333333,266,60.27190332326286,0,False
