,track_popularity,playlist_genre,playlist_subgenre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Hit or Not,lyrical_subjectivity,lyrical_polarity,repeated_phrases,minutes,word_count,WPM_approx,artist_past_performance
6746,27,2,10,0.654,0.688,-6.857,0.161,0.27399999999999997,0.0283,0.185,0.268,119.976,203639,1,0.7916538658474143,-0.026638504864311317,3,3.3939833333333334,245,72.1865654417867,0
6754,38,3,14,0.8109999999999999,0.526,-8.669,0.0754,0.26,3.52e-05,0.0748,0.858,99.001,275080,1,0.6433333333333332,0.19,0,4.584666666666666,306,66.74421986331251,3
6769,39,3,13,0.41,0.449,-8.14,0.0346,0.00584,0.00133,0.067,0.307,148.119,342999,1,0.6,-0.04374999999999999,0,5.71665,177,30.96218939413818,0
6773,63,4,20,0.763,0.85,-3.052,0.0417,0.0304,1.21e-06,0.371,0.7609999999999999,91.51899999999999,284907,1,0.4781009070294785,0.15977478870336012,0,4.74845,570,120.03917067674715,2
6778,77,3,23,0.6559999999999999,0.578,-8.97,0.0922,0.235,0.0,0.11800000000000001,0.556,94.514,256733,1,0.5501161440185837,0.42735191637630665,6,4.278883333333333,948,221.55313107391729,0
6781,67,3,9,0.742,0.46799999999999997,-5.557,0.0625,0.0465,0.0,0.826,0.369,86.443,242200,1,0.6602258852258851,-0.1778083028083028,1,4.036666666666667,512,126.83732452518578,9
6782,33,0,16,0.7140000000000001,0.821,-3.426,0.0315,0.0594,0.0,0.0799,0.636,93.0,219493,1,0.6115563298490128,0.08095238095238097,2,3.658216666666666,510,139.41219082157517,10
6785,1,3,14,0.695,0.522,-6.629,0.0346,0.2,0.0,0.11699999999999999,0.485,134.249,278600,1,0.4441995947315097,0.3069908814589665,0,4.6433333333333335,365,78.6073223259153,1
6795,47,2,17,0.61,0.789,-5.485,0.0378,0.00221,0.0,0.122,0.57,92.021,201533,1,0.13571428571428573,0.2357142857142857,0,3.358883333333333,220,65.49795815077432,0
6799,34,3,13,0.723,0.35100000000000003,-10.719000000000001,0.0709,0.414,3.9e-05,0.38799999999999996,0.284,137.934,248240,1,0.4976190476190476,0.13214285714285715,0,4.137333333333333,175,42.297776345472116,0
6800,57,5,2,0.5539999999999999,0.708,-5.318,0.0271,0.0594,2.72e-06,0.14300000000000002,0.512,131.157,200027,1,0.926923076923077,-0.4346153846153845,1,3.3337833333333333,217,65.09121268628735,5
6818,3,3,14,0.75,0.667,-6.785,0.18600000000000005,0.136,2.11e-05,0.19,0.865,173.08599999999996,308240,1,0.6672092646582441,0.3710317460317457,8,5.137333333333333,791,153.97093174150012,0
6820,71,5,15,0.654,0.743,-7.44,0.0605,0.0125,0.0272,0.153,0.632,114.846,457676,1,0.4333333333333333,0.03333333333333333,0,7.627933333333332,230,30.15233483949344,6
6834,70,4,20,0.884,0.677,-5.603,0.28300000000000003,0.0778,0.0,0.0732,0.584,101.868,263227,1,0.4129629629629632,0.13045267489711934,9,4.3871166666666666,1768,402.9981726798543,1
6837,51,5,2,0.488,0.777,-12.658,0.0894,0.153,0.0312,0.825,0.48100000000000004,81.437,287333,1,0.4003341687552214,0.1064640768588137,3,4.788883333333334,409,85.40613156163755,1
6839,64,3,13,0.738,0.617,-6.775,0.0514,0.511,0.0,0.201,0.7829999999999999,130.096,179147,1,0.5550925925925925,-0.18865740740740747,2,2.985783333333333,497,166.4554806946251,0
6840,72,3,14,0.715,0.833,-5.379,0.10800000000000001,0.0063100000000000005,0.0,0.16399999999999998,0.612,95.48700000000001,213093,1,0.3371527777777778,-0.022309027777777785,4,3.55155,515,145.0071095718771,0
6852,4,3,23,0.7659999999999999,0.272,-5.6960000000000015,0.040999999999999995,0.0366,0.0,0.175,0.037000000000000005,116.036,262453,1,0.4977801268498943,0.006368921775898524,0,4.374216666666666,523,119.56426483979988,10
6860,38,2,10,0.434,0.768,-3.992,0.0364,0.0006309999999999999,0.0,0.276,0.305,151.993,224459,1,0.6515306122448982,-0.4306122448979592,3,3.7409833333333333,278,74.31201243879728,0
6862,43,4,21,0.7659999999999999,0.8390000000000001,-5.1229999999999976,0.040999999999999995,0.0049,0.0108,0.114,0.113,124.992,232275,1,0.3583333333333332,0.02916666666666665,0,3.87125,122,31.51436874394576,0
6866,70,2,10,0.345,0.0581,-17.217,0.0374,0.976,0.000366,0.10300000000000001,0.304,174.11700000000005,189507,1,0.7220032840722499,0.11999178981937599,0,3.15845,209,66.17169814307651,0
6871,17,3,14,0.7929999999999999,0.762,-4.584,0.0599,0.0113,3.82e-06,0.032,0.794,97.73899999999999,332427,1,0.5712710084033621,0.4405724789915966,6,5.54045,627,113.16770298441463,0
6875,78,2,10,0.484,0.731,-6.694,0.0379,0.431,0.0,0.151,0.51,101.654,204280,1,0.4523121843434345,-0.06613794191919192,0,3.4046666666666665,352,103.38750734286276,0
6876,67,3,9,0.742,0.595,-7.51,0.107,0.15,0.0,0.111,0.431,101.01299999999999,227000,1,0.5780158730158732,0.13935425685425687,2,3.783333333333333,550,145.37444933920705,0
6887,63,3,23,0.8079999999999999,0.85,-8.772,0.0868,0.115,0.000109,0.316,0.7170000000000001,106.855,186533,1,0.2888888888888892,-0.15555555555555567,2,3.108883333333333,257,82.66633785978888,0
6889,74,5,7,0.4920000000000001,0.9690000000000001,-4.419,0.0491,0.0014,1.32e-06,0.0787,0.5379999999999999,95.13600000000001,157333,1,0.3770833333333333,-0.14635416666666665,0,2.6222166666666658,285,108.68667094633676,0
6890,2,5,7,0.657,0.927,-3.398,0.077,0.00345,0.00288,0.17600000000000002,0.595,130.935,201960,1,0.8714285714285717,-0.4857142857142857,9,3.366,356,105.7635175282234,0
6894,35,4,20,0.764,0.5770000000000001,-5.58,0.0386,0.0919,0.0,0.0966,0.5379999999999999,140.031,332835,1,0.5668950437317783,0.15707240038872694,0,5.54725,564,101.671999639461,0
6895,21,4,20,0.40399999999999997,0.903,-3.88,0.0668,0.5770000000000001,0.297,0.287,0.498,115.67200000000001,423840,1,0.4525252525252526,0.09444444444444446,0,7.064,441,62.42921857304643,0
6897,20,4,6,0.5710000000000001,0.865,-4.99,0.0397,0.0042,0.207,0.0906,0.177,150.017,166426,1,0.6365501519756842,-0.1603976697061804,0,2.7737666666666665,517,186.3891459267182,0
6914,56,3,9,0.6990000000000001,0.6679999999999999,-5.305,0.106,0.265,0.0,0.141,0.47200000000000003,83.074,254467,1,0.5829774502393552,0.10742315444696396,0,4.241116666666667,822,193.81687998836784,6
6920,25,0,18,0.7709999999999999,0.733,-5.504,0.0593,7.41e-05,0.46799999999999997,0.0252,0.655,128.029,332529,1,0.5351428571428571,0.12747619047619047,0,5.54215,215,38.79360897846503,0
6930,50,2,17,0.883,0.784,-5.646,0.0533,0.0171,0.0143,0.33299999999999996,0.888,115.006,196307,1,0.4931709117755629,-0.06717926776066313,0,3.271783333333333,458,139.98481969568073,0
6950,16,2,17,0.537,0.9590000000000001,-3.002,0.0557,0.0704,1.8000000000000001e-06,0.382,0.828,122.806,222707,1,0.5714285714285714,-0.11275510204081625,6,3.711783333333333,564,151.94852429425208,1
6957,71,3,23,0.64,0.4270000000000001,-9.29,0.0241,0.0664,0.0,0.0579,0.529,149.703,351467,1,0.5337575259989052,0.1902572523262179,14,5.857783333333333,1364,232.85258644481559,0
6960,74,2,5,0.731,0.738,-8.125,0.0377,0.184,0.0,0.214,0.958,117.656,236920,1,0.457685551163812,0.1435002195871761,11,3.9486666666666665,957,242.3602903933817,0
6961,0,0,18,0.525,0.778,-5.36,0.0553,0.0351,4.9e-05,0.10300000000000001,0.23800000000000002,126.044,293355,1,0.5408888888888891,-0.044555555555555584,0,4.88925,267,54.609602699800604,0
6964,10,5,7,0.418,0.6679999999999999,-11.297,0.08199999999999999,0.000143,0.0011300000000000001,0.17300000000000001,0.379,162.66299999999995,167933,1,0.4916666666666666,0.10874999999999996,0,2.7988833333333334,138,49.30537773993201,0
6974,37,2,10,0.8140000000000001,0.382,-8.75,0.282,0.556,0.0395,0.1,0.278,79.03,186457,1,0.4070029239766082,0.0022076023391812928,0,3.1076166666666665,315,101.36385332811321,0
6979,77,3,23,0.153,0.138,-21.877,0.0503,0.8370000000000001,0.55,0.254,0.0503,74.318,119410,1,0.6233333333333333,0.03500000000000003,0,1.9901666666666664,68,34.167992630432956,0
6985,61,4,6,0.669,0.809,-7.146,0.147,0.00137,0.0,0.38,0.5720000000000001,97.885,249293,1,0.4740525198072368,0.18148125459446213,8,4.154883333333333,887,213.48373199407925,0
6986,72,2,17,0.505,0.71,-3.015,0.0321,0.19,0.00025,0.32899999999999996,0.428,89.93799999999996,175200,1,0.5025462962962964,-0.1900462962962963,6,2.92,616,210.95890410958904,0
6989,58,2,10,0.406,0.9490000000000001,-4.488,0.114,0.00685,5.2e-06,0.0805,0.457,160.007,256500,1,0.6366096866096868,0.06444279626097811,0,4.275,288,67.36842105263158,0
6992,75,2,17,0.594,0.26,-9.062000000000001,0.0601,0.779,0.0,0.0924,0.303,84.648,144387,1,0.6012939958592132,-0.12474120082815734,0,2.40645,212,88.09657379126932,2
6995,73,5,15,0.6679999999999999,0.9209999999999999,-3.727,0.0439,0.0492,0.00517,0.0877,0.782,120.0,212440,1,0.42456140350877203,-0.18070175438596486,0,3.540666666666666,259,73.15006590096026,0
6996,67,5,0,0.55,0.726,-8.51,0.0516,0.146,0.0060799999999999995,0.428,0.37,92.697,307493,1,0.1925223214285714,-0.04341517857142858,4,5.124883333333333,586,114.34406636899051,1
6997,52,3,14,0.736,0.6659999999999999,-4.928999999999999,0.0337,0.0593,3.82e-05,0.107,0.22399999999999998,89.824,226760,1,0.4308080808080808,0.1863636363636364,0,3.779333333333333,342,90.49215029105663,0
6998,54,3,14,0.6829999999999999,0.6609999999999999,-12.823,0.0459,0.13699999999999998,0.557,0.0772,0.7070000000000001,96.956,281333,1,0.5945840681951793,0.1898515579071135,1,4.688883333333333,500,106.63519743506805,0
6999,65,2,10,0.667,0.302,-11.633,0.0377,0.198,1.18e-05,0.10099999999999999,0.239,81.96600000000002,214381,1,0.5571676587301589,0.25390376984126983,0,3.5730166666666667,419,117.26785489385722,2
7001,58,3,14,0.551,0.591,-8.404,0.12,0.00549,6.55e-06,0.0416,0.474,201.799,236947,1,0.5351587301587304,0.2812698412698412,0,3.949116666666667,369,93.43861707470448,0
7004,25,5,2,0.731,0.797,-9.992,0.0309,0.0771,0.0248,0.33399999999999996,0.9329999999999999,148.192,348624,1,0.3840029761904761,0.1152529761904762,0,5.8104,538,92.5925925925926,0
7006,71,2,17,0.736,0.8170000000000001,-4.9,0.0407,0.00987,0.0016699999999999998,0.11699999999999999,0.653,119.95,204760,1,0.6341104497354498,-0.28621632996633,0,3.4126666666666665,300,87.90779449111155,0
7007,63,2,3,0.588,0.6970000000000001,-4.744,0.0372,0.18600000000000005,0.00021899999999999998,0.10300000000000001,0.225,125.15700000000001,190417,1,0.6440740740740741,0.20407407407407405,0,3.1736166666666668,306,96.41996250334793,17
7009,0,0,18,0.525,0.853,-5.257999999999999,0.0843,0.0106,0.000207,0.124,0.456,154.94,228867,1,0.5726726726726727,0.33867048867048866,0,3.81445,293,76.81317096829163,0
7010,1,0,4,0.624,0.847,-5.4620000000000015,0.034,0.0238,0.902,0.0674,0.179,125.99700000000001,191429,1,0.4,0.4,0,3.1904833333333333,6,1.8805928046429747,0
7015,11,5,15,0.505,0.4270000000000001,-13.217,0.0278,0.0897,0.0005610000000000001,0.0802,0.47700000000000004,105.816,175813,1,0.475,-0.20625,0,2.9302166666666665,114,38.90497289733979,0
7020,59,0,4,0.723,0.87,-4.96,0.0354,0.00266,3.5000000000000016e-06,0.0581,0.509,127.932,187074,1,0.5987654320987654,0.5777777777777778,0,3.1179,492,157.79851823342634,2
7021,41,0,4,0.7390000000000001,0.9229999999999999,-4.512,0.0583,0.20199999999999999,0.0,0.18600000000000005,0.778,124.01,174194,1,0.5064574314574314,0.3171356421356421,4,2.9032333333333336,408,140.5329689885989,0
7022,39,3,13,0.579,0.8340000000000001,-5.6679999999999975,0.0561,0.00313,4.2499999999999996e-05,0.18,0.424,92.059,280840,1,0.2424242424242425,0.6893939393939393,0,4.680666666666666,181,38.669705170203684,0
7026,0,5,7,0.546,0.843,-5.8210000000000015,0.0326,0.12,4.98e-05,0.0618,0.7829999999999999,129.894,244107,1,0.5330246913580248,-0.4394217785493828,0,4.06845,170,41.784954958276494,5
7032,21,3,14,0.746,0.816,-6.966,0.0431,0.00564,0.033,0.0777,0.634,110.074,321773,1,0.4371825396825398,0.1075793650793651,0,5.3628833333333334,335,62.4663971184655,19
7034,19,1,11,0.629,0.897,-3.4010000000000002,0.0483,0.0424,0.0,0.263,0.93,161.944,168253,1,0.431498015873016,0.19222357503607504,0,2.8042166666666666,252,89.86466808912769,0
7037,23,4,20,0.733,0.5760000000000001,-8.706,0.081,0.159,1.24e-06,0.0955,0.68,81.874,266293,1,0.6403196713680583,0.048277417027417,0,4.4382166666666665,614,138.3438543258741,1
7038,0,2,17,0.825,0.612,-3.8930000000000002,0.0969,0.00677,0.0,0.0993,0.7559999999999999,120.05799999999999,187133,1,0.5949903799903806,0.3864670514670515,3,3.1188833333333332,379,121.51785094024036,0
7039,0,0,4,0.631,0.932,-4.672,0.0427,0.00122,1.63e-06,0.102,0.705,124.037,168387,1,0.41071428571428575,0.08785714285714286,2,2.80645,314,111.88512177305849,0
7044,49,3,14,0.759,0.639,-11.386,0.0425,0.084,0.0331,0.0518,0.706,116.20700000000001,235493,1,0.5910714285714284,0.4196428571428572,1,3.9248833333333333,221,56.307406164939096,0
7053,65,2,3,0.684,0.95,-2.588,0.0809,0.0207,1.25e-06,0.105,0.436,125.97399999999999,156168,1,0.5033571004159239,0.10234699940582292,8,2.6028,770,295.83525434147845,10
7057,2,4,6,0.902,0.612,-6.2170000000000005,0.28300000000000003,0.135,0.0,0.374,0.6809999999999999,91.38600000000001,232533,1,0.4638888888888889,-0.01013071895424837,4,3.87555,688,177.52319025686677,2
7058,51,0,4,0.629,0.884,-4.984,0.0431,0.00232,3.77e-05,0.359,0.455,125.961,188333,1,0.5728228228228227,0.23528528528528525,0,3.1388833333333332,395,125.84093069191273,0
7060,40,1,12,0.342,0.489,-9.147,0.0337,0.58,5.21e-06,0.23,0.348,171.65400000000002,286267,1,0.6746031746031748,0.253968253968254,0,4.771116666666667,207,43.386069648265426,2
7061,75,5,2,0.536,0.8440000000000001,-6.9179999999999975,0.057999999999999996,0.0628,0.00084,0.0608,0.185,117.652,310333,1,0.8768518518518518,0.08571428571428573,2,5.1722166666666665,288,55.68212210754254,1
7068,51,3,13,0.48200000000000004,0.7140000000000001,-7.689,0.0518,0.204,0.000239,0.0973,0.536,82.01899999999998,165040,1,0.5280753968253968,0.11626984126984125,0,2.7506666666666666,218,79.25351429956375,0
7076,60,4,8,0.637,0.44799999999999995,-7.968,0.0617,0.22399999999999998,0.0,0.0887,0.22399999999999998,87.919,221760,1,0.587962962962963,-0.06712962962962961,0,3.696,275,74.40476190476191,4
7078,56,4,6,0.52,0.506,-10.224,0.337,0.564,1.27e-05,0.105,0.326,129.225,264186,1,0.3506666666666666,0.01583333333333335,0,4.4031,467,106.06163839113351,0
7092,59,2,10,0.706,0.89,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133,1,0.4810707070707072,0.3852323232323232,18,4.13555,824,199.24798394409447,2
7096,69,5,7,0.43799999999999994,0.606,-6.5489999999999995,0.0305,0.3,4.49e-06,0.0754,0.266,133.822,240760,1,0.7740740740740741,-0.21851851851851847,3,4.012666666666667,276,68.7821897325137,0
7099,59,2,10,0.636,0.815,-5.098,0.0581,0.0185,0.0,0.163,0.636,123.06299999999999,219043,1,0.8355311355311351,0.5192918192918191,5,3.650716666666667,648,177.49939509594006,0
7101,50,0,16,0.787,0.7959999999999999,-3.551,0.0429,0.0286,0.0,0.0909,0.634,126.03200000000001,179888,1,0.3657894736842105,0.12488038277511965,0,2.998133333333333,360,120.0747131548519,3
7113,75,5,15,0.536,0.55,-6.733,0.0248,0.0537,0.0,0.134,0.23399999999999999,144.018,238560,1,0.5921875,0.06458333333333333,0,3.976,267,67.15291750503017,2
7126,65,5,0,0.632,0.556,-10.138,0.0288,0.29,0.0215,0.0779,0.633,104.99600000000001,211667,1,0.6714285714285715,-0.15,0,3.5277833333333333,114,32.31490974029962,1
7128,73,2,5,0.74,0.622,-4.6080000000000005,0.0446,0.0357,4.85e-05,0.35600000000000004,0.556,104.96600000000001,222707,1,0.6362012987012987,-0.0431277056277056,2,3.711783333333333,446,120.15787559439084,5
7135,65,5,15,0.5589999999999999,0.764,-7.058,0.0348,0.00441,0.0299,0.0807,0.932,143.319,213693,1,0.6384615384615385,0.34807692307692306,0,3.56155,149,41.835717594867404,0
7145,76,3,9,0.598,0.71,-6.8389999999999995,0.0272,0.0476,1.77e-05,0.1,0.726,97.976,274294,1,0.5845732255166217,0.14219377058999702,0,4.571566666666667,434,94.93463218298616,0
7150,32,5,2,0.4920000000000001,0.782,-7.649,0.0404,0.222,0.0,0.47,0.47200000000000003,119.24,248827,1,0.4021604938271605,0.16635802469135802,0,4.147116666666666,189,45.57383242172273,0
7152,62,3,14,0.813,0.693,-8.0,0.266,0.0341,0.0,0.121,0.618,103.508,391693,1,0.5034528414847561,0.0038385373491756467,5,6.528216666666666,847,129.74446824426272,0
7153,68,2,17,0.867,0.857,-5.892,0.0663,0.13,0.0017100000000000001,0.13,0.402,130.048,251440,1,0.41630824372759856,0.028340613799283168,6,4.190666666666667,561,133.86891504931592,5
7155,7,5,7,0.7,0.675,-10.956,0.24100000000000002,0.578,0.0,0.0397,0.608,115.925,377573,1,0.4931111111111112,-0.04622222222222224,0,6.292883333333332,312,49.57981635339392,6
7158,70,5,15,0.767,0.8540000000000001,-6.947,0.0426,0.465,2.03e-06,0.485,0.963,149.20600000000005,234653,1,0.506015037593985,0.274436090225564,14,3.9108833333333335,412,105.3470443591175,5
7184,34,1,11,0.75,0.632,-8.681000000000001,0.215,0.000147,0.00053,0.10800000000000001,0.532,98.99700000000001,215213,1,0.4344576719576721,0.2208002645502645,7,3.586883333333333,664,185.11892868925202,0
7185,0,0,18,0.621,0.838,-5.28,0.0342,0.0942,0.076,0.17600000000000002,0.18600000000000005,128.015,243974,1,0.5088095238095238,0.09214285714285717,0,4.066233333333333,53,13.034175772828254,0
7198,77,5,15,0.452,0.524,-10.107999999999999,0.0351,0.315,0.0,0.10300000000000001,0.24600000000000002,151.505,312360,1,0.5455128205128206,0.16025641025641024,0,5.206,274,52.631578947368425,4
7201,3,5,15,0.273,0.84,-3.497,0.133,0.0238,9.21e-06,0.0707,0.6559999999999999,208.52700000000002,205907,1,0.526482213438735,0.18577075098814225,1,3.431783333333333,273,79.55047667150704,0
7207,64,2,5,0.674,0.932,-4.4239999999999995,0.0859,0.0282,0.71,0.684,0.728,101.03299999999999,212773,1,0.30000000000000004,0.0,5,3.5462166666666666,203,57.244105220117206,0
7214,55,2,10,0.7559999999999999,0.469,-8.491,0.469,0.625,0.0,0.129,0.623,139.85,236491,1,0.526984126984127,-0.08357142857142857,8,3.941516666666667,377,95.64846019510256,0
7215,0,5,15,0.6829999999999999,0.7340000000000001,-4.523,0.028999999999999998,0.00112,0.0139,0.258,0.5760000000000001,106.25399999999999,282400,1,0.576923076923077,0.125,0,4.706666666666667,297,63.10198300283286,8
7218,50,3,14,0.7809999999999999,0.638,-12.305,0.0401,0.00911,0.0,0.0357,0.909,100.23100000000001,236240,1,0.5030303030303029,0.05558712121212122,2,3.937333333333333,551,139.9424314256688,0
7222,64,3,23,0.647,0.868,-6.4270000000000005,0.105,0.0876,0.124,0.129,0.8029999999999999,121.822,242240,1,0.5333333333333333,0.3939393939393938,0,4.037333333333334,223,55.23447820343461,0
7223,67,2,3,0.568,0.42,-11.169,0.276,0.536,0.124,0.10099999999999999,0.45299999999999996,79.89,415613,1,0.3374999999999999,0.23977272727272725,16,6.9268833333333335,864,124.73142081696191,0
7224,46,1,11,0.461,0.748,-6.122000000000001,0.033,0.0444,0.0,0.125,0.115,180.063,237987,1,0.5213203463203464,0.10129870129870128,0,3.96645,534,134.62920243542715,8
7226,0,3,23,0.8809999999999999,0.5820000000000001,-14.07,0.0444,0.0789,0.0028899999999999998,0.0686,0.898,119.579,246133,1,0.4681951793062905,0.2449441504997061,0,4.102216666666667,346,84.34464293694872,0
7230,63,1,12,0.5539999999999999,0.179,-18.254,0.0362,0.937,0.024,0.107,0.374,141.946,219080,1,0.6975,0.055075757575757577,0,3.6513333333333335,162,44.36735439109001,0
7238,29,3,14,0.773,0.7140000000000001,-3.983,0.128,0.0854,2.3100000000000002e-05,0.3670000000000001,0.867,96.48899999999999,254227,1,0.6441043083900226,0.4211167800453515,3,4.237116666666667,480,113.28458424950928,1
7241,72,5,15,0.32299999999999995,0.136,-10.33,0.0318,0.9309999999999999,0.00119,0.17600000000000002,0.0828,96.88,413827,1,0.5196078431372549,0.028364527629233523,1,6.897116666666666,266,38.56684073296329,0
7242,63,1,22,0.779,0.6409999999999999,-4.912,0.141,0.172,2.03e-06,0.102,0.638,107.03200000000001,217613,1,0.6194235588972429,-0.20075187969924807,3,3.6268833333333332,608,167.6370437427911,1
7250,4,3,9,0.66,0.575,-4.934,0.0367,0.115,1.59e-06,0.131,0.47700000000000004,110.09100000000001,214802,1,0.4193376068376068,0.014957264957264932,1,3.580033333333333,435,121.50724853586094,4
7251,80,4,8,0.765,0.35600000000000004,-5.556,0.196,0.222,0.0,0.0963,0.19,97.001,198293,1,0.5361428571428571,0.026442176870748308,0,3.304883333333333,756,228.75240174892707,0
7252,57,3,23,0.3670000000000001,0.34,-7.877000000000002,0.0306,0.755,1.56e-05,0.0868,0.0704,149.78799999999995,273360,1,0.4916666666666668,0.0583333333333333,0,4.556,250,54.872695346795425,0
7254,59,5,7,0.664,0.613,-7.56,0.0273,0.00309,0.000128,0.175,0.193,96.6,184587,1,0.73,0.4572727272727272,0,3.07645,146,47.457296559346,1
7256,73,5,2,0.62,0.446,-14.450999999999999,0.0347,0.589,0.0299,0.0727,0.868,88.59100000000002,155880,1,0.506060606060606,-0.02537878787878787,0,2.5980000000000003,139,53.50269438029254,1
7260,60,2,17,0.33299999999999996,0.902,-4.65,0.12300000000000001,0.0279,0.0,0.115,0.601,185.53900000000002,196893,1,0.5675714285714286,0.20457142857142852,1,3.28155,271,82.58292575155033,0
